"","series","year","cong_session","start_date","end_date","middle_date","president","pres_lastname","pres_party","tot_series","tot_series_rep","per_rep_approval","per_rep_approval_w","avg_rep_approval","avg_rep_approval_w","tot_series_dem","per_dem_approval","per_dem_approval_w","avg_dem_approval","avg_dem_approval_w","tot_series_ind","per_ind_approval","per_ind_approval_w","avg_ind_approval","avg_ind_approval_w","avg_inparty_approval","avg_inparty_approval_w","avg_outparty_approval","avg_outparty_approval_w","per_inparty_approval","per_inparty_approval_w","per_outparty_approval_w","avg_approval_diff","avg_approval_diff_w","per_approval_diff","per_approval_diff_w","crisno_during","during_crisis","num_crisis","crisname_during","crisis_closest_pre","crisis_closest_post_start","crisis_closest_post_end","session_startyr","session_endyr","rep_pres","majority_senate","majority_house","divided_leg","divided_gov","pres_support_house","pres_support_senate","nominate_president","nominate_house_median","nominate_senate_median","bicameral_distance","pres_house_distance","pres_senate_distance","nominate_house_dem","nominate_house_rep","polarization_house","nominate_senate_dem","nominate_senate_rep","polarization_senate","polarization_house_lag","polarization_senate_lag","polarization_avg","polarization_avg_lag","election_no","pres_election_date","election_year","perchange_dispinc","unemployment_rate","mid_closest_pre","during_mid","eisenhower","kennedy","johnson","nixon","ford","carter","reagan","bush1","clinton","bush2","obama"
"1031","2001-18",2001,107,15113,15115,2001-05-19,"George W. Bush","Bush II","R",1010,312,0.891025641025641,0.847902104067497,0.82051282051282,0.78012118784663,325,0.255384615384615,0.272179458966622,-0.403076923076923,-0.386082149652334,373,0.549597855227882,0.568434685069179,0.201072386058981,0.233911610480608,0.82051282051282,0.78012118784663,-0.403076923076923,-0.386082149652334,0.891025641025641,0.847902104067497,0.272179458966622,1.22358974358974,1.16620333749896,0.618846182059019,0.575722645100875,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-0.7,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0
"1032","2001-21",2001,107,15134,15136,2001-06-09,"George W. Bush","Bush II","R",1011,343,0.921282798833819,0.900491577543253,0.877551020408163,0.863934342089617,334,0.248502994011976,0.257976147586,-0.419161676646707,-0.407187371910689,334,0.479041916167665,0.49275030740007,0.11377245508982,0.135709164563767,0.877551020408163,0.863934342089617,-0.419161676646707,-0.407187371910689,0.921282798833819,0.900491577543253,0.257976147586,1.29671269705487,1.27112171400031,0.663306651247819,0.642515429957253,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-0.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
"1033","2001-24",2001,107,15154,15157,2001-06-29,"George W. Bush","Bush II","R",1014,336,0.883928571428571,0.844687063335663,0.803571428571429,0.761580660052243,336,0.267857142857143,0.282038267967956,-0.324404761904762,-0.298546519573955,342,0.470760233918129,0.446553027159289,0.116959064327485,0.0895969922605314,0.803571428571429,0.761580660052243,-0.324404761904762,-0.298546519573955,0.883928571428571,0.844687063335663,0.282038267967956,1.12797619047619,1.0601271796262,0.601890303460615,0.562648795367706,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-0.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
"1034","2001-25",2001,107,15166,15167,2001-07-10,"George W. Bush","Bush II","R",998,332,0.894578313253012,0.862269097243447,0.819277108433735,0.79712054636105,313,0.309904153354633,0.32812859598821,-0.303514376996805,-0.314832133892626,353,0.526912181303116,0.514811044036498,0.169971671388102,0.170243324115661,0.819277108433735,0.79712054636105,-0.303514376996805,-0.314832133892626,0.894578313253012,0.862269097243447,0.32812859598821,1.12279148543054,1.11195268025368,0.566449717264802,0.534140501255237,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0
"1035","2001-27",2001,107,15190,15192,2001-08-04,"George W. Bush","Bush II","R",1017,317,0.848580441640379,0.790568712757965,0.760252365930599,0.713950136106473,301,0.272425249169435,0.314958609021779,-0.382059800664452,-0.305856330648213,399,0.513784461152882,0.537376267270636,0.170426065162907,0.185073159691086,0.760252365930599,0.713950136106473,-0.382059800664452,-0.305856330648213,0.848580441640379,0.790568712757965,0.314958609021779,1.14231216659505,1.01980646675469,0.533621832618599,0.475610103736186,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
"1036","2001-29",2001,107,15197,15199,2001-08-11,"George W. Bush","Bush II","R",1017,344,0.904069767441861,0.851050059549337,0.834302325581395,0.772598469933105,313,0.261980830670927,0.285531037531722,-0.402555910543131,-0.373094312013529,360,0.555555555555556,0.551251364250978,0.211111111111111,0.202952267891831,0.834302325581395,0.772598469933105,-0.402555910543131,-0.373094312013529,0.904069767441861,0.851050059549337,0.285531037531722,1.23685823612453,1.14569278194663,0.618538729910139,0.565519022017616,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
"1037","2001-31",2001,107,15211,15213,2001-08-25,"George W. Bush","Bush II","R",814,261,0.869731800766284,0.843717413958005,0.793103448275862,0.756679365461357,266,0.25187969924812,0.27781960312137,-0.432330827067669,-0.393818971693964,287,0.529616724738676,0.544978628279025,0.191637630662021,0.235891471133415,0.793103448275862,0.756679365461357,-0.432330827067669,-0.393818971693964,0.869731800766284,0.843717413958005,0.27781960312137,1.22543427534353,1.15049833715532,0.591912197644913,0.565897810836635,NA,0,0,NA,1,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
"1038","2001-33",2001,107,15232,15233,2001-09-14,"George W. Bush","Bush II","R",1032,362,0.961325966850829,0.935907150747368,0.93646408839779,0.905613262679695,324,0.774691358024691,0.803593294672024,0.608024691358025,0.646700536579262,346,0.861271676300578,0.832500316245708,0.765895953757225,0.723374416545636,0.93646408839779,0.905613262679695,0.608024691358025,0.646700536579262,0.961325966850829,0.935907150747368,0.803593294672024,0.328439397039765,0.258912726100434,0.157732672178805,0.132313856075344,434,1,1,"AFGHANISTAN/US",0,1,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.9,1,0,0,0,0,0,0,0,0,0,0,1,0
"1039","2001-34",2001,107,15239,15240,2001-09-21,"George W. Bush","Bush II","R",1005,322,0.981366459627329,0.944445031214945,0.968944099378882,0.932420415537698,360,0.838888888888889,0.882077738808261,0.722222222222222,0.769521741734611,323,0.891640866873065,0.869782572929335,0.8328173374613,0.815823839360346,0.968944099378882,0.932420415537698,0.722222222222222,0.769521741734611,0.981366459627329,0.944445031214945,0.882077738808261,0.24672187715666,0.162898673803087,0.0992887208190681,0.062367292406684,434,1,1,"AFGHANISTAN/US",0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.6,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0
"1040","2001-36",2001,107,15253,15255,2001-10-06,"George W. Bush","Bush II","R",819,276,0.985507246376812,0.999962971586248,0.97463768115942,0.979457227756148,240,0.804166666666667,0.812398814037442,0.666666666666667,0.691990967591604,303,0.828382838283828,0.798654360838062,0.706270627062706,0.653219470981718,0.97463768115942,0.979457227756148,0.666666666666667,0.691990967591604,0.985507246376812,0.999962971586248,0.812398814037442,0.307971014492754,0.287466260164544,0.173108432339369,0.187564157548806,434,1,1,"AFGHANISTAN/US",0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-5,5,0,1,0,0,0,0,0,0,0,0,0,1,0
"1041","2001-40",2001,107,15267,15269,2001-10-20,"George W. Bush","Bush II","R",1006,341,0.982404692082111,0.914955066271192,0.967741935483871,0.901261821520294,327,0.813455657492355,0.807449166927863,0.657492354740061,0.630683020349672,338,0.872781065088757,0.923549287594282,0.784023668639053,0.834537122200227,0.967741935483871,0.901261821520294,0.657492354740061,0.630683020349672,0.982404692082111,0.914955066271192,0.807449166927863,0.31024958074381,0.270578801170622,0.174955525154249,0.107505899343329,NA,0,0,NA,0,0,1,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-5,5,0,1,0,0,0,0,0,0,0,0,0,1,0
"1042","2001-41",2001,107,15281,15283,2001-11-03,"George W. Bush","Bush II","R",1012,362,0.99171270718232,0.976786582674111,0.983425414364641,0.970761982940179,304,0.769736842105263,0.779566943057274,0.611842105263158,0.625654384493828,346,0.820809248554913,0.844165359446079,0.69364161849711,0.72532991556763,0.983425414364641,0.970761982940179,0.611842105263158,0.625654384493828,0.99171270718232,0.976786582674111,0.779566943057274,0.371583309101483,0.345107598446351,0.212145764125047,0.197219639616837,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-5,5.3,0,1,0,0,0,0,0,0,0,0,0,1,0
"1043","2001-44",2001,107,15305,15306,2001-11-26,"George W. Bush","Bush II","R",1025,351,0.98005698005698,0.976628636362885,0.965811965811966,0.955916587273959,298,0.795302013422819,0.791837907677529,0.647651006711409,0.630631428836976,376,0.86436170212766,0.842864106468698,0.789893617021277,0.766747828493727,0.965811965811966,0.955916587273959,0.647651006711409,0.630631428836976,0.98005698005698,0.976628636362885,0.791837907677529,0.318160959100556,0.325285158436983,0.188219072379451,0.184790728685357,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-5,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0
"1044","2001-46",2001,107,15323,15325,2001-12-15,"George W. Bush","Bush II","R",1019,350,0.98,0.950872441870826,0.965714285714286,0.936634229421616,294,0.772108843537415,0.820998103440213,0.574829931972789,0.618786349183037,375,0.818666666666667,0.801769572575887,0.682666666666667,0.674856968084971,0.965714285714286,0.936634229421616,0.574829931972789,0.618786349183037,0.98,0.950872441870826,0.820998103440213,0.390884353741497,0.317847880238578,0.159001896559787,0.129874338430612,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.8,78,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,-5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0
"1045","2002-02",2002,107,15351,15354,2002-01-12,"George W. Bush","Bush II","R",1008,344,0.982558139534884,0.9445782688468,0.968023255813954,0.929678731879523,299,0.682274247491639,0.712495455973124,0.42809364548495,0.448770691319852,365,0.83013698630137,0.809215161245163,0.717808219178082,0.686866107868822,0.968023255813954,0.929678731879523,0.42809364548495,0.448770691319852,0.982558139534884,0.9445782688468,0.712495455973124,0.539929610329004,0.480908040559671,0.270062683561759,0.232082812873676,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1046","2002-03",2002,107,15365,15367,2002-01-26,"George W. Bush","Bush II","R",1011,375,0.992,0.923330795764923,0.986666666666667,0.915382085323334,284,0.697183098591549,0.761428222060204,0.443661971830986,0.505587776991683,352,0.838068181818182,0.827343460511078,0.698863636363636,0.668240042911334,0.986666666666667,0.915382085323334,0.443661971830986,0.505587776991683,0.992,0.923330795764923,0.761428222060204,0.543004694835681,0.409794308331651,0.230571777939796,0.161902573704719,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1047","2002-07",2002,107,15379,15381,2002-02-09,"George W. Bush","Bush II","R",1001,361,0.983379501385042,0.902399967829607,0.972299168975069,0.889812724824757,299,0.652173913043478,0.699578227008067,0.37123745819398,0.40574131003989,341,0.806451612903226,0.828675724281943,0.671554252199413,0.690783238917851,0.972299168975069,0.889812724824757,0.37123745819398,0.40574131003989,0.983379501385042,0.902399967829607,0.699578227008067,0.601061710781089,0.484071414784867,0.283801274376975,0.20282174082154,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1048","2002-08",2002,107,15400,15402,2002-03-02,"George W. Bush","Bush II","R",863,320,0.971875,0.91217922931537,0.953125,0.890439822338521,248,0.625,0.655542242551042,0.334677419354839,0.365912201183458,295,0.793220338983051,0.825665891877675,0.640677966101695,0.6767447277651,0.953125,0.890439822338521,0.334677419354839,0.365912201183458,0.971875,0.91217922931537,0.655542242551042,0.618447580645161,0.524527621155064,0.316332757448958,0.256636986764328,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1049","2002-10",2002,107,15407,15408,2002-03-08,"George W. Bush","Bush II","R",802,272,0.970588235294118,0.958046710228219,0.944852941176471,0.933139923631268,258,0.651162790697674,0.651066641012828,0.375968992248062,0.364513539990713,272,0.768382352941177,0.777628866407801,0.639705882352941,0.652469505939414,0.944852941176471,0.933139923631268,0.375968992248062,0.364513539990713,0.970588235294118,0.958046710228219,0.651066641012828,0.568883948928409,0.568626383640555,0.31952159428129,0.306980069215391,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1050","2002-11",2002,107,15417,15419,2002-03-19,"George W. Bush","Bush II","R",1009,353,0.957507082152975,0.979139030064132,0.929178470254957,0.942627895992809,319,0.61128526645768,0.649515749705623,0.285266457680251,0.368736484207703,337,0.759643916913947,0.726974020018422,0.578635014836795,0.553893453466432,0.929178470254957,0.942627895992809,0.285266457680251,0.368736484207703,0.957507082152975,0.979139030064132,0.649515749705623,0.643912012574707,0.573891411785105,0.307991332447352,0.329623280358509,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1051","2002-12",2002,107,15421,15423,2002-03-23,"George W. Bush","Bush II","R",1011,342,0.973684210526316,0.959589724303686,0.953216374269006,0.923830434069996,301,0.654485049833887,0.661786120199286,0.368770764119601,0.365538415124646,368,0.744565217391304,0.733324834186098,0.543478260869565,0.530256541040928,0.953216374269006,0.923830434069996,0.368770764119601,0.365538415124646,0.973684210526316,0.959589724303686,0.661786120199286,0.584445610149405,0.55829201894535,0.31189809032703,0.2978036041044,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,9.3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1052","2002-13",2002,107,15435,15437,2002-04-06,"George W. Bush","Bush II","R",1009,334,0.961077844311377,0.86859662509607,0.931137724550898,0.835130293747622,303,0.590759075907591,0.666535028431675,0.247524752475248,0.336702238313436,372,0.728494623655914,0.724561821549169,0.526881720430108,0.502929565166273,0.931137724550898,0.835130293747622,0.247524752475248,0.336702238313436,0.961077844311377,0.86859662509607,0.666535028431675,0.683612972075651,0.498428055434186,0.294542815879702,0.202061596664395,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,2.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1053","2002-16",2002,107,15452,15454,2002-04-23,"George W. Bush","Bush II","R",1009,364,0.950549450549451,0.906166517472529,0.923076923076923,0.882202873190681,341,0.592375366568915,0.646568700714894,0.266862170087977,0.313735866127126,304,0.733552631578947,0.738688227181372,0.542763157894737,0.579887861680043,0.923076923076923,0.882202873190681,0.266862170087977,0.313735866127126,0.950549450549451,0.906166517472529,0.646568700714894,0.656214752988947,0.568467007063555,0.303980749834556,0.259597816757635,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,2.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1054","2002-18",2002,107,15459,15461,2002-04-30,"George W. Bush","Bush II","R",1002,347,0.979827089337176,0.970502466736335,0.959654178674352,0.949659034566852,277,0.577617328519856,0.637708414332531,0.209386281588448,0.257893072784162,378,0.708994708994709,0.686391028304579,0.465608465608466,0.464483688432704,0.959654178674352,0.949659034566852,0.209386281588448,0.257893072784162,0.979827089337176,0.970502466736335,0.637708414332531,0.750267897085904,0.69176596178269,0.342118675004645,0.332794052403804,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,2.7,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0
"1055","2002-20",2002,107,15480,15482,2002-05-21,"George W. Bush","Bush II","R",1002,346,0.956647398843931,0.890258393535724,0.933526011560694,0.870675135899141,275,0.585454545454545,0.593814384828914,0.247272727272727,0.266562330072576,381,0.73490813648294,0.768815627482932,0.535433070866142,0.569149146555603,0.933526011560694,0.870675135899141,0.247272727272727,0.266562330072576,0.956647398843931,0.890258393535724,0.593814384828914,0.686253284287966,0.604112805826565,0.362833014015016,0.29644400870681,NA,0,0,NA,0,0,0,2001,2003,1,"R","D",1,0,58.7,81.7,0.693,0.158,0.003,0.155,0.535,0.69,-0.363499999046326,0.53600001335144,0.899500012397766,-0.343500003218651,0.388000011444092,0.731500014662743,0.870000004768372,0.720500007271767,0.815500013530254,0.795250006020069,NA,NA,0,2.7,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0
